instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,participant,date,expName,psychopyVersion,OS,frameRate,return_tic
,,,,,l,1,0.6817,,,,,,,,,0.6817,1,0,14,14,3,1,stimuli/blank.png,mir,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,0.8646,,,,,,,,,0.8646,1,0,15,15,12,1,stimuli/blank.png,fröhlich,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,l,1,0.949,,,,,,,,,0.949,1,0,16,16,7,1,stimuli/blank.png,eigene,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,1.1325,,,,,,,,,1.1325,1,0,17,17,16,1,stimuli/blank.png,begabt,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,l,1,0.6199,,,,,,,,,0.6199,1,0,18,18,1,1,stimuli/blank.png,ich,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,0.9277,,,,,,,,,0.9277,1,0,19,19,10,1,stimuli/blank.png,aktiv,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,0.8523,,,,,,,,,0.8523,1,0,0,0,26,1,stimuli/blank.png,euch,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,l,1,0.6838,,,,,,,,,0.6838,1,0,1,1,27,1,stimuli/blank.png,eigene,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,0.595,,,,,,,,,0.595,1,0,2,2,0,1,stimuli/blank.png,andere,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,0.6345,,,,,,,,,0.6345,1,0,3,3,22,1,stimuli/blank.png,ihr,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,l,1,0.5951,,,,,,,,,0.5951,1,0,4,4,19,1,stimuli/blank.png,lustlos,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,l,1,0.6022,,,,,,,,,0.6022,1,0,5,5,39,1,stimuli/blank.png,lustlos,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,0.6694,,,,,,,,,0.6694,1,0,6,6,24,1,stimuli/blank.png,jene,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,0.6487,,,,,,,,,0.6487,1,0,7,7,10,1,stimuli/blank.png,aktiv,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,l,1,0.5303,,,,,,,,,0.5303,1,0,8,8,29,1,stimuli/blank.png,selbst,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,0,0.5836,,,,,,,,,0.5836,0,0,9,9,35,1,stimuli/blank.png,träge,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,1.082,,,,,,,,,1.082,1,0,10,10,12,1,stimuli/blank.png,fröhlich,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,l,1,0.6764,,,,,,,,,0.6764,1,0,11,11,23,1,stimuli/blank.png,mir,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,l,1,0.6316,,,,,,,,,0.6316,1,0,12,12,1,1,stimuli/blank.png,ich,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,l,1,0.6002,,,,,,,,,0.6002,1,0,13,13,25,1,stimuli/blank.png,meine,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,0,0.6851,,,,,,,,,0.6851,0,0,14,14,33,1,stimuli/blank.png,verlogen,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,l,1,0.7954,,,,,,,,,0.7954,1,0,15,15,37,1,stimuli/blank.png,eitel,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,0,0.6651,,,,,,,,,0.6651,0,0,16,16,7,1,stimuli/blank.png,eigene,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,1.5097,,,,,,,,,1.5097,1,0,17,17,38,1,stimuli/blank.png,human,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,1.0855,,,,,,,,,1.0855,1,0,18,18,14,1,stimuli/blank.png,gerecht,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,0.6394,,,,,,,,,0.6394,1,0,19,19,34,1,stimuli/blank.png,gerecht,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,l,1,0.8351,,,,,,,,,0.8351,1,0,20,20,11,1,stimuli/blank.png,brutal,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,0.667,,,,,,,,,0.667,1,0,21,21,4,1,stimuli/blank.png,jene,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,l,1,1.0044,,,,,,,,,1.0044,1,0,22,22,31,1,stimuli/blank.png,brutal,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,0.6425,,,,,,,,,0.6425,1,0,23,23,36,1,stimuli/blank.png,begabt,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,0.7159,,,,,,,,,0.7159,1,0,24,24,8,1,stimuli/blank.png,eure,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,1.1828,,,,,,,,,1.1828,1,0,25,25,16,1,stimuli/blank.png,begabt,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,0.6269,,,,,,,,,0.6269,1,0,26,26,18,1,stimuli/blank.png,human,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,l,1,0.6672,,,,,,,,,0.6672,1,0,27,27,9,1,stimuli/blank.png,selbst,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,0.6362,,,,,,,,,0.6362,1,0,28,28,20,1,stimuli/blank.png,andere,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,0.9681,,,,,,,,,0.9681,1,0,29,29,6,1,stimuli/blank.png,euch,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,l,1,0.6498,,,,,,,,,0.6498,1,0,30,30,5,1,stimuli/blank.png,meine,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,1.0442,,,,,,,,,1.0442,1,0,31,31,32,1,stimuli/blank.png,fröhlich,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,l,1,0.7132,,,,,,,,,0.7132,1,0,32,32,13,1,stimuli/blank.png,verlogen,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,0.596,,,,,,,,,0.596,1,0,33,33,30,1,stimuli/blank.png,aktiv,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,0.68,,,,,,,,,0.68,1,0,34,34,28,1,stimuli/blank.png,eure,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,1,0.6833,,,,,,,,,0.6833,1,0,35,35,2,1,stimuli/blank.png,ihr,a,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,l,1,0.6103,,,,,,,,,0.6103,1,0,36,36,3,1,stimuli/blank.png,mir,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,l,1,0.6278,,,,,,,,,0.6278,1,0,37,37,21,1,stimuli/blank.png,ich,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,a,0,0.6885,,,,,,,,,0.6885,0,0,38,38,15,1,stimuli/blank.png,träge,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,l,1,0.9505,,,,,,,,,0.9505,1,0,39,39,17,1,stimuli/blank.png,eitel,l,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,,,,,,,,,,,,,,,,,,,,,,AN01TO,2023-08-13_13h14.01.104,openIAT,2023.1.3,MacIntel,60.0024001,
