instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,participant,date,expName,psychopyVersion,OS,frameRate,return_tic
,,,,,l,1,0.3951,,,,,,,,,0.3951,1,0,16,16,1,1,stimuli/blank.png,ich,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,a,1,0.5759,,,,,,,,,0.5759,1,0,17,17,8,1,stimuli/blank.png,eure,a,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,1,0.578,,,,,,,,,0.578,1,0,18,18,11,1,stimuli/blank.png,brutal,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,1,0.7661,,,,,,,,,0.7661,1,0,19,19,5,1,stimuli/blank.png,meine,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,a,1,0.634,,,,,,,,,0.634,1,0,0,0,0,1,stimuli/blank.png,andere,a,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,1,0.5804,,,,,,,,,0.5804,1,0,1,1,19,1,stimuli/blank.png,lustlos,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,1,0.5073,,,,,,,,,0.5073,1,0,2,2,35,1,stimuli/blank.png,träge,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,1,0.4237,,,,,,,,,0.4237,1,0,3,3,21,1,stimuli/blank.png,ich,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,1,0.5436,,,,,,,,,0.5436,1,0,4,4,3,1,stimuli/blank.png,mir,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,a,1,0.373,,,,,,,,,0.373,1,0,5,5,26,1,stimuli/blank.png,euch,a,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,1,0.4368,,,,,,,,,0.4368,1,0,6,6,11,1,stimuli/blank.png,brutal,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,a,1,0.5877,,,,,,,,,0.5877,1,0,7,7,20,1,stimuli/blank.png,andere,a,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,1,0.4959,,,,,,,,,0.4959,1,0,8,8,29,1,stimuli/blank.png,selbst,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,a,1,0.6499,,,,,,,,,0.6499,1,0,9,9,30,1,stimuli/blank.png,aktiv,a,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,a,1,0.6055,,,,,,,,,0.6055,1,0,10,10,8,1,stimuli/blank.png,eure,a,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,1,0.5336,,,,,,,,,0.5336,1,0,11,11,31,1,stimuli/blank.png,brutal,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,a,1,0.6742,,,,,,,,,0.6742,1,0,12,12,18,1,stimuli/blank.png,human,a,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,0,0.5109,,,,,,,,,0.5109,0,0,13,13,36,1,stimuli/blank.png,begabt,a,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,a,1,0.7536,,,,,,,,,0.7536,1,0,14,14,32,1,stimuli/blank.png,fröhlich,a,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,a,1,0.5636,,,,,,,,,0.5636,1,0,15,15,16,1,stimuli/blank.png,begabt,a,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,a,1,0.5189,,,,,,,,,0.5189,1,0,16,16,4,1,stimuli/blank.png,jene,a,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,a,1,0.4871,,,,,,,,,0.4871,1,0,17,17,28,1,stimuli/blank.png,eure,a,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,1,0.4692,,,,,,,,,0.4692,1,0,18,18,5,1,stimuli/blank.png,meine,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,1,0.3612,,,,,,,,,0.3612,1,0,19,19,1,1,stimuli/blank.png,ich,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,a,0,0.419,,,,,,,,,0.419,0,0,20,20,13,1,stimuli/blank.png,verlogen,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,1,0.7203,,,,,,,,,0.7203,1,0,21,21,7,1,stimuli/blank.png,eigene,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,1,0.6019,,,,,,,,,0.6019,1,0,22,22,39,1,stimuli/blank.png,lustlos,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,a,1,0.6124,,,,,,,,,0.6124,1,0,23,23,2,1,stimuli/blank.png,ihr,a,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,a,1,0.6454,,,,,,,,,0.6454,1,0,24,24,38,1,stimuli/blank.png,human,a,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,1,0.5693,,,,,,,,,0.5693,1,0,25,25,33,1,stimuli/blank.png,verlogen,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,1,0.6869,,,,,,,,,0.6869,1,0,26,26,37,1,stimuli/blank.png,eitel,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,a,1,0.6031,,,,,,,,,0.6031,1,0,27,27,6,1,stimuli/blank.png,euch,a,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,1,0.6413,,,,,,,,,0.6413,1,0,28,28,17,1,stimuli/blank.png,eitel,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,a,1,0.6726,,,,,,,,,0.6726,1,0,29,29,34,1,stimuli/blank.png,gerecht,a,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,1,0.4936,,,,,,,,,0.4936,1,0,30,30,25,1,stimuli/blank.png,meine,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,1,0.6432,,,,,,,,,0.6432,1,0,31,31,9,1,stimuli/blank.png,selbst,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,0,0.4386,,,,,,,,,0.4386,0,0,32,32,12,1,stimuli/blank.png,fröhlich,a,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,a,1,0.7204,,,,,,,,,0.7204,1,0,33,33,14,1,stimuli/blank.png,gerecht,a,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,1,0.5642,,,,,,,,,0.5642,1,0,34,34,15,1,stimuli/blank.png,träge,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,a,1,0.5711,,,,,,,,,0.5711,1,0,35,35,10,1,stimuli/blank.png,aktiv,a,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,a,1,0.6924,,,,,,,,,0.6924,1,0,36,36,22,1,stimuli/blank.png,ihr,a,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,1,0.5352,,,,,,,,,0.5352,1,0,37,37,27,1,stimuli/blank.png,eigene,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,l,1,0.4762,,,,,,,,,0.4762,1,0,38,38,23,1,stimuli/blank.png,mir,l,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,a,1,0.5612,,,,,,,,,0.5612,1,0,39,39,24,1,stimuli/blank.png,jene,a,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
,,,,,,,,,,,,,,,,,,,,,,,,,,MC11DT,2023-08-15_11h09.02.186,openIAT,2023.1.3,Win32,66.84938833,
