instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,participant,date,expName,psychopyVersion,OS,frameRate,return_tic
,,,,,a,1,0.8505,,,,,,,,,0.8505,1,0,16,16,8,1,stimuli/blank.png,eure,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,l,1,1.6379,,,,,,,,,1.6379,1,0,17,17,15,1,stimuli/blank.png,träge,l,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,1,1.0176,,,,,,,,,1.0176,1,0,18,18,0,1,stimuli/blank.png,andere,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,1,0.875,,,,,,,,,0.875,1,0,19,19,6,1,stimuli/blank.png,euch,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,1,0.7836,,,,,,,,,0.7836,1,0,0,0,24,1,stimuli/blank.png,jene,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,1,0.969,,,,,,,,,0.969,1,0,1,1,32,1,stimuli/blank.png,fröhlich,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,1,0.8865,,,,,,,,,0.8865,1,0,2,2,20,1,stimuli/blank.png,andere,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,0,0.5844,,,,,,,,,0.5844,0,0,3,3,13,1,stimuli/blank.png,verlogen,l,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,l,1,0.6673,,,,,,,,,0.6673,1,0,4,4,39,1,stimuli/blank.png,lustlos,l,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,1,0.6677,,,,,,,,,0.6677,1,0,5,5,12,1,stimuli/blank.png,fröhlich,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,l,1,0.6183,,,,,,,,,0.6183,1,0,6,6,1,1,stimuli/blank.png,ich,l,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,1,0.5837,,,,,,,,,0.5837,1,0,7,7,28,1,stimuli/blank.png,eure,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,1,1.0008,,,,,,,,,1.0008,1,0,8,8,22,1,stimuli/blank.png,ihr,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,l,0,0.634,,,,,,,,,0.634,0,0,9,9,14,1,stimuli/blank.png,gerecht,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,l,1,1.0665,,,,,,,,,1.0665,1,0,10,10,17,1,stimuli/blank.png,eitel,l,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,0,0.7408,,,,,,,,,0.7408,0,0,11,11,27,1,stimuli/blank.png,eigene,l,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,1,0.7835,,,,,,,,,0.7835,1,0,12,12,0,1,stimuli/blank.png,andere,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,l,1,0.9914,,,,,,,,,0.9914,1,0,13,13,31,1,stimuli/blank.png,brutal,l,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,1,0.6503,,,,,,,,,0.6503,1,0,14,14,2,1,stimuli/blank.png,ihr,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,l,1,0.6668,,,,,,,,,0.6668,1,0,15,15,11,1,stimuli/blank.png,brutal,l,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,1,0.7837,,,,,,,,,0.7837,1,0,16,16,18,1,stimuli/blank.png,human,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,1,0.6371,,,,,,,,,0.6371,1,0,17,17,6,1,stimuli/blank.png,euch,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,0,0.5998,,,,,,,,,0.5998,0,0,18,18,7,1,stimuli/blank.png,eigene,l,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,1,0.7397,,,,,,,,,0.7397,1,0,19,19,4,1,stimuli/blank.png,jene,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,l,0,0.7835,,,,,,,,,0.7835,0,0,20,20,30,1,stimuli/blank.png,aktiv,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,1,0.7212,,,,,,,,,0.7212,1,0,21,21,26,1,stimuli/blank.png,euch,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,l,1,0.6723,,,,,,,,,0.6723,1,0,22,22,35,1,stimuli/blank.png,träge,l,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,l,1,0.7835,,,,,,,,,0.7835,1,0,23,23,3,1,stimuli/blank.png,mir,l,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,l,1,0.7011,,,,,,,,,0.7011,1,0,24,24,19,1,stimuli/blank.png,lustlos,l,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,1,0.5529,,,,,,,,,0.5529,1,0,25,25,10,1,stimuli/blank.png,aktiv,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,1,0.6708,,,,,,,,,0.6708,1,0,26,26,34,1,stimuli/blank.png,gerecht,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,l,1,0.5379,,,,,,,,,0.5379,1,0,27,27,25,1,stimuli/blank.png,meine,l,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,1,0.6835,,,,,,,,,0.6835,1,0,28,28,16,1,stimuli/blank.png,begabt,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,1,0.6716,,,,,,,,,0.6716,1,0,29,29,36,1,stimuli/blank.png,begabt,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,l,1,0.533,,,,,,,,,0.533,1,0,30,30,5,1,stimuli/blank.png,meine,l,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,l,1,0.4835,,,,,,,,,0.4835,1,0,31,31,33,1,stimuli/blank.png,verlogen,l,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,0,0.5683,,,,,,,,,0.5683,0,0,32,32,9,1,stimuli/blank.png,selbst,l,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,l,1,0.639,,,,,,,,,0.639,1,0,33,33,29,1,stimuli/blank.png,selbst,l,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,l,1,0.5002,,,,,,,,,0.5002,1,0,34,34,23,1,stimuli/blank.png,mir,l,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,l,1,0.6212,,,,,,,,,0.6212,1,0,35,35,37,1,stimuli/blank.png,eitel,l,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,a,1,0.7199,,,,,,,,,0.7199,1,0,36,36,38,1,stimuli/blank.png,human,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,l,0,0.7012,,,,,,,,,0.7012,0,0,37,37,8,1,stimuli/blank.png,eure,a,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,l,1,0.4834,,,,,,,,,0.4834,1,0,38,38,21,1,stimuli/blank.png,ich,l,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,l,1,0.6338,,,,,,,,,0.6338,1,0,39,39,15,1,stimuli/blank.png,träge,l,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
,,,,,,,,,,,,,,,,,,,,,,,,,,DR07EA,2023-08-12_13h05.44.604,openIAT,2023.1.3,Win32,59.95203837,
