"id","rses_1","rses_2","rses_3","rses_4","socSit","socInt","excl","rses_total","compliance","duration"
"SB08GO",6,6.67741935483871,1.04838709677419,1.17741935483871,82.0967741935484,69.4032258064516,5.74193548387097,3.7258064516129,0.63265306122449,14
"SB12HL",5.79120879120879,6.0989010989011,1.62637362637363,2.01098901098901,43.5384615384615,30.8241758241758,4.41758241758242,3.88186813186813,0.928571428571429,14
"SB12KR",5.94444444444444,7,1,1.91666666666667,35.6666666666667,46.8611111111111,5.47222222222222,3.96527777777778,0.36734693877551,14
"SE01DE",5.64,6.97,1.06,2.17,68.32,39.52,5.19,3.96,0.892857142857143,16
"SE01EI",4.77611940298507,4.46268656716418,3.40298507462687,2.91044776119403,49.1492537313433,42.8358208955224,5.47761194029851,3.88805970149254,0.683673469387755,14
"SE04TO",5.83333333333333,6.88888888888889,1.07777777777778,2.3,51.6222222222222,36.6,4.72222222222222,4.025,0.918367346938776,14
"SE06HL",5.97297297297297,7,1,2.06756756756757,67.7702702702703,55.527027027027,6.05405405405405,4.01013513513514,0.755102040816326,14
"SE07UF",6.48888888888889,6.93333333333333,1,1.51111111111111,78.4,78.2666666666667,6.27777777777778,3.98333333333333,0.918367346938776,14
"SE12EI",6.69230769230769,6.53846153846154,1,1.30769230769231,58.8461538461538,58,6.15384615384615,3.88461538461538,0.464285714285714,4
"SF06IM",4.57142857142857,4.85714285714286,2.42857142857143,3.42857142857143,43.1428571428571,45.2857142857143,4.85714285714286,3.82142857142857,0.04,25
"SL03HL",3.88636363636364,4.32954545454545,3.19318181818182,4.01136363636364,67.625,43.6477272727273,5.28409090909091,3.85511363636364,0.897959183673469,14
"SL03TO",1.88461538461538,2.34615384615385,5.80769230769231,6.15384615384615,53.8461538461538,46.1153846153846,4.19230769230769,4.04807692307692,0.185714285714286,20
"SL06CR",3.61904761904762,6.26190476190476,1.71428571428571,3.78571428571429,57.7380952380952,45.547619047619,5.64285714285714,3.8452380952381,0.8,15
"SL06GR",4.64814814814815,5.92592592592593,2.05555555555556,3.16666666666667,48.2037037037037,17.1296296296296,4.31481481481481,3.94907407407407,0.551020408163265,14
"SL07PT",6.26744186046512,6.87209302325581,1.01162790697674,1.53488372093023,55.7441860465116,39.2790697674419,5.93023255813953,3.92151162790698,0.819047619047619,15
"SL09MC",6.19101123595506,7,1,1.78651685393258,54.6067415730337,30.3932584269663,5.85393258426966,3.99438202247191,0.908163265306122,14
"SM01MR",6.2183908045977,6.83908045977012,1.22988505747126,1.86206896551724,47.3908045977011,39.9425287356322,5.52873563218391,4.03735632183908,0.887755102040816,14
"SM02RU",5.07894736842105,5.27631578947368,2.63157894736842,2.94736842105263,52.3684210526316,31.8552631578947,4.67105263157895,3.98355263157895,0.775510204081633,14
"SM03SM",5.2906976744186,5.59302325581395,2.15116279069767,2.81395348837209,46.8720930232558,34.2093023255814,4.97674418604651,3.96220930232558,0.877551020408163,14
"SM06AD",5.94736842105263,6.85263157894737,1.04210526315789,1.81052631578947,62.578947368421,35.2947368421053,5.73684210526316,3.91315789473684,0.969387755102041,14
"SM06HN",4.36458333333333,4.375,3.46875,4.10416666666667,68.4791666666667,47.9895833333333,4.09375,4.078125,0.914285714285714,15
"SM11HN",6.98360655737705,6.95081967213115,1.01639344262295,1.0327868852459,61.0491803278689,47.3606557377049,5.72131147540984,3.99590163934426,0.622448979591837,14
"SM11RC",6.55421686746988,6.55421686746988,1.36144578313253,1.56626506024096,60.2650602409639,66.6144578313253,5.89156626506024,4.00903614457831,0.846938775510204,14
"SN01WL",6.36470588235294,6.49411764705882,1.35294117647059,1.50588235294118,55.9529411764706,41.4941176470588,4.37647058823529,3.92941176470588,0.80952380952381,15
"SN02VL",5.60606060606061,6.06060606060606,1.42424242424242,2.45454545454545,65.5454545454545,63.7575757575758,6,3.88636363636364,0.261904761904762,18
"SN07SR",5.01123595505618,7,1,3.17977528089888,75.0112359550562,69.4943820224719,4.73033707865169,4.04775280898876,0.908163265306122,14
"SN08MR",5.12,4.56,3.5,3.04,73.52,45.9,5.58,4.055,0.595238095238095,12
"SR10DA",6.82191780821918,6.94520547945205,1.01369863013699,1.26027397260274,86.0684931506849,69.4383561643836,6.45205479452055,4.01027397260274,0.744897959183674,14
"SS01OI",5.82716049382716,6.95061728395062,1,1.48148148148148,57.4074074074074,33.0740740740741,5.22222222222222,3.81481481481481,0.771428571428571,15
"SS03FA",3.6547619047619,3.82142857142857,4.21428571428571,4.28571428571429,45.2619047619048,30.2142857142857,4.42857142857143,3.99404761904762,0.8,15
"SS05HR",3.91011235955056,3.8876404494382,4.21348314606742,4.23595505617978,77.9775280898876,58.9213483146067,4.46067415730337,4.06179775280899,0.908163265306122,14
"SS08CR",5.16455696202532,6.15189873417722,1.56962025316456,2.68354430379747,72.0759493670886,70.7974683544304,4.53164556962025,3.89240506329114,0.593984962406015,19
"SS09JH",4.43373493975904,4.5421686746988,3.10843373493976,3.71084337349398,42.7831325301205,31.0240963855422,4.19277108433735,3.94879518072289,0.741071428571429,16
"SS09MR",5.61764705882353,6.27941176470588,1.82352941176471,2.86764705882353,84.8088235294118,57.6911764705882,4.94117647058824,4.14705882352941,0.647619047619048,15
"SS12DR",5.2,5.77,1.94,2.95,62.2,34.15,5.12,3.965,0.952380952380952,15
"SS12GA",5.2987012987013,6.98701298701299,1,2.7012987012987,40.4805194805195,39.7532467532468,5.07792207792208,3.99675324675325,0.785714285714286,14
"TN05FA",5.46666666666667,5.8,2.13333333333333,2.4,70.8,57.4,4.93333333333333,3.95,0.428571428571429,5
"TN10HL",4.45833333333333,4.52083333333333,3.35416666666667,3.58333333333333,72.2083333333333,44.2708333333333,4.3125,3.97916666666667,0.285714285714286,24
"TN10PS",6.96774193548387,7,1,1,49.8548387096774,49,5.30645161290323,3.99193548387097,0.63265306122449,14
"TN11HL",5.07228915662651,5.91566265060241,1.79518072289157,2.87951807228916,75.5542168674699,27.9036144578313,5.24096385542169,3.91566265060241,0.741071428571429,16
"TR01TR",4.39344262295082,6.55737704918033,1.34426229508197,2.0983606557377,46.0819672131148,8.85245901639344,3.98360655737705,3.5983606557377,0.580952380952381,15
"TR27LS",6.15068493150685,6.54794520547945,1.3972602739726,1.84931506849315,78.0684931506849,63.4520547945205,5.65753424657534,3.98630136986301,0.744897959183674,14
"UA12TO",5.02666666666667,5.82666666666667,2.12,2.74666666666667,55.2266666666667,34.7066666666667,4.88,3.93,0.446428571428571,24
"UE03HN",3.97674418604651,4.91860465116279,3.22093023255814,3.96511627906977,45.8953488372093,38.2093023255814,4.19767441860465,4.0203488372093,0.877551020408163,14
"UE05TO",4.80952380952381,4.97619047619048,2.97619047619048,3.07142857142857,59.952380952381,42.6428571428571,5.33333333333333,3.95833333333333,0.461538461538462,13
"UR05RL",5.59574468085106,5.87234042553191,2.07446808510638,2.3936170212766,85.6702127659574,75.0212765957447,6.07446808510638,3.98404255319149,0.959183673469388,14
"UR07RL",4.25806451612903,4.48387096774194,3.53763440860215,4.01075268817204,78.494623655914,72.0645161290323,6.27956989247312,4.07258064516129,0.948979591836735,14
"UR11KA",6.72727272727273,7,1,1.09090909090909,67.9090909090909,44.2727272727273,6,3.95454545454545,0.523809523809524,3
"UR12TR",6.6304347826087,6.65217391304348,1.31521739130435,1.3804347826087,50.5217391304348,43.3478260869565,6.66304347826087,3.9945652173913,0.938775510204082,14
"US01MR",6.74074074074074,6.7037037037037,1.18518518518519,1.40740740740741,90.4444444444444,56.962962962963,6.25925925925926,4.00925925925926,0.257142857142857,15
"VL08ZK",6.97435897435897,6.82051282051282,1,1.08974358974359,91.4615384615385,70.4102564102564,4.83333333333333,3.97115384615385,0.795918367346939,14
"WB02MC",4.2089552238806,3.58208955223881,4.58208955223881,4.11940298507463,38.8208955223881,25.089552238806,4.91044776119403,4.12313432835821,0.683673469387755,14
"WL03LD",6.8921568627451,6.84313725490196,1.17647058823529,1.36274509803922,71.2156862745098,38.0294117647059,6.50980392156863,4.06862745098039,0.910714285714286,16
"WL09EK",6.82105263157895,6.86315789473684,1.09473684210526,1.38947368421053,52.6526315789474,31.0315789473684,5.65263157894737,4.0421052631579,0.969387755102041,14
"YO06RL",5.5,6.16666666666667,1.5,2.58888888888889,31.7666666666667,15.6444444444444,4.7,3.93888888888889,0.857142857142857,15
